Mese,Giorno,Data_n,Data,Ora,Luogo,Feriti,Tipo_Sinistro,lat,lng,geocoding,fid,UPL,UPL_nome,Quartiere,circoscrizione,Id_Quartiere
Settembre,Mercoledì,"28",28/09/2022,16:15:00,VIALE LEONARDO DA VINCI altezza del civico 308,"1",F,38.126913,13.321477,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Ottobre,Martedì,"18",18/10/2022,11:10:00,VIALE LEONARDO DA VINCI altezza del civico 154,"2",F,38.128198,13.328055,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Ottobre,Giovedì,"20",20/10/2022,08:30:00,VIALE REGIONE SICILIANA altezza AGIP,"0",C,38.127941,13.329576,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Ottobre,Mercoledì,"26",26/10/2022,19:00:00,VIALE REGIONE SICILIANA N.O. altezza 2278 dir CT,"1",F,38.124216,13.329087,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Ottobre,Lunedi,"31",31/10/2022,07:50:00,VIA ALEARDI ALEARDO intersezione VIA UDITORE,"0",C,38.126971,13.328427,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Novembre,Giovedì,"10",10/11/2022,20:00:00,VIALE REGIONE SICILIANA N.O. altezza DI BLASI,"1",F,38.123064,13.328977,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Novembre,Venerdì,"11",11/11/2022,12:00:00,VIALE LEONARDO DA VINCI altezza del civico 392/N,"1",F,38.126764,13.316528,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Novembre,Lunedi,"14",14/11/2022,14:35:00,VIALE LEONARDO DA VINCI intersezione con VIA SILVESTRI IGNAZIO,"1",F,38.126954,13.321332,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Novembre,Mercoledì,"23",23/11/2022,10:00:00,VIALE REGIONE SICILIANA N.O. altezza (inters.) VIA PERPIGNANO,"0",C,38.119698,13.32863,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Dicembre,Martedì,"6",06/12/2022,09:30:00,VIA RUGGERI LEONARDO altezza del civico 6,"1",F,38.124577,13.318337,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Dicembre,Martedì,"6",06/12/2022,20:00:00,VIALE REGIONE SICILIANA intersezione con VIA PINELLI ALDO,"1",F,38.123504,13.329038,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Dicembre,Sabato,"10",10/12/2022,21:00:00,VIA UDITORE intersezione VIA LONGO GIACOMO,"0",C,38.12751,13.327927,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Dicembre,Giovedì,"15",15/12/2022,07:30:00,VIALE LEONARDO DA VINCI intersezione VIA SILVESTRI IGNAZIO,"0",C,38.126956,13.321284,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Dicembre,Martedì,"20",20/12/2022,15:30:00,VIA DI BLASI E. GIOVANNI intersezione VIA UR 27,"0",C,38.122783,13.325835,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Dicembre,Mercoledì,"21",21/12/2022,14:30:00,VIA SILVESTRI IGNAZIO altezza del civico 24,"1",F,38.126226,13.321307,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Dicembre,Mercoledì,"28",28/12/2022,12:45:00,VIA ALEARDI ALEARDO intersezione VIA UDITORE,"1",F,38.12698,13.328457,,"231","31",Leonardo da Vinci - Di Blasi,Uditore - Passo di Rigano,V,"17"
Gennaio,Mercoledì,"19",19/01/2022,20:40:00,VIALE MICHELANGELO intersezione VIA AL SANTUARIO DI CRUILLAS,"0",C,38.13923,13.328659,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Gennaio,Venerdì,"21",21/01/2022,14:40:00,VIA BEATO ANGELICO altezza del civico 25,"0",C,38.1276,13.322949,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Gennaio,Mercoledì,"26",26/01/2022,21:15:00,VIALE LEONARDO DA VINCI intersezione VIA BEATO ANGELICO,"0",C,38.127091,13.323125,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Febbraio,Martedì,"15",15/02/2022,13:55:00,VIALE REGIONE SICILIANA N.O. altezza del civico 3024,"0",C,38.131192,13.329817,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Marzo,Venerdì,"11",11/03/2022,13:55:00,VIALE REGIONE SICILIANA N.O. carr. centrale -VIA UDITORE,"2",F,38.128196,13.327358,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Marzo,Venerdì,"11",11/03/2022,15:10:00,VIA UDITORE intersezione VIA ACI,"1",F,38.131517,13.324158,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Marzo,Sabato,"12",12/03/2022,10:00:00,VIALE LEONARDO DA VINCI intersezione con VIA UDITORE,"1",F,38.128165,13.327342,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Marzo,Sabato,"12",12/03/2022,21:10:00,VIALE REGIONE SICILIANA N.O. altezza del civico 3062,"0",C,38.131638,13.329864,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Marzo,Venerdì,"18",18/03/2022,04:15:00,VIA TEMPIO DOMENICO di fronte al civico 3,"0",C,38.129281,13.325135,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Aprile,Giovedì,"14",14/04/2022,17:20:00,PIAZZA EINSTEIN ALBERT altezza (spec.) parco uditore,"1",F,38.128769,13.328377,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Aprile,Venerdì,"15",15/04/2022,14:40:00,VIA UDITORE altezza (inters.) VIA RICCARDO DA LENTINI,"1",F,38.133897,13.322003,si,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Aprile,Mercoledì,"20",20/04/2022,19:30:00,VIALE REGIONE SICILIANA carreggiata centrale 3260,"1",F,38.132846,13.330043,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Aprile,Venerdì,"22",22/04/2022,07:45:00,VIA BERNINI GIAN LORENZO altezza (inters.) VIA MINEO NICOLO',"0",C,38.133162,13.32525,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Aprile,Venerdì,"22",22/04/2022,07:50:00,VIALE MICHELANGELO altezza del civico 750,"1",F,38.137649,13.322126,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Aprile,Venerdì,"22",22/04/2022,16:45:00,VIALE MICHELANGELO in prossimità di via s. Cruillas,"1",F,38.139275,13.328626,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Aprile,Lunedi,"25",25/04/2022,21:10:00,VIALE REGIONE SICILIANA intersezione con VIALE LEONARDO DA VINCI,"0",C,38.129246,13.328907,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Maggio,Domenica,"1",01/05/2022,17:45:00,VIALE LEONARDO DA VINCI altezza (inters.) VIA BEATO ANGELICO,"2",F,38.12708,13.323114,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Maggio,Mercoledì,"11",11/05/2022,08:00:00,PIAZZA EINSTEIN ALBERT intersezione con VIALE LEONARDO DA VINCI,"0",C,38.128574,13.328615,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Maggio,Sabato,"14",14/05/2022,15:50:00,VIA UDITORE intersezione VIA STAZZONE,"1",F,38.133153,13.322668,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Maggio,Venerdì,"21",21/05/2022,12:15:00,PIAZZA EINSTEIN ALBERT altezza ASSESSORATO,"0",C,38.129253,13.328876,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Maggio,Giovedì,"26",26/05/2022,23:30:00,VIA UDITORE altezza (spec.) via bonaiuto,"1",F,38.12977,13.325809,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Giugno,Venerdì,"3",03/06/2022,16:07:00,VIALE LEONARDO DA VINCI intersezione VIA UDITORE,"1",F,38.128126,13.327419,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Giugno,Domenica,"5",05/06/2022,13:15:00,VIALE REGIONE SICILIANA N.O. altezza via bernini,"1",F,38.131754,13.329849,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Giugno,Venerdì,"10",10/06/2022,18:50:00,VIA BADIA intersezione VIA ALIAS FRANCESCO MARIA,"1",F,38.134034,13.320691,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Giugno,Domenica,"12",12/06/2022,13:00:00,VIALE REGIONE SICILIANA N.O. altezza del civico 3450,"2",F,38.135067,13.330326,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Luglio,Martedì,"5",05/07/2022,13:50:00,VIA UDITORE nr. 14/c,"2",F,38.131227,13.324433,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Luglio,Giovedì,"14",14/07/2022,09:50:00,VIALE MICHELANGELO di fronte al civico 116,"1",F,38.139283,13.32902,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Luglio,Mercoledì,"20",20/07/2022,15:45:00,VIA BERNINI GIAN LORENZO altezza del civico 23,"1",F,38.136825,13.322154,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Luglio,Venerdì,"29",29/07/2022,14:20:00,VIALE REGIONE SICILIANA N.O. s.n.c.,"1",F,38.139261,13.330888,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Agosto,Sabato,"6",06/08/2022,21:05:00,PIAZZA EINSTEIN ALBERT intersezione VIALE LEONARDO DA VINCI,"0",C,38.127037,13.320646,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Settembre,Venerdì,"2",02/09/2022,13:00:00,VIA ACI s.n.c.,"0",C,38.129228,13.320413,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Settembre,Martedì,"6",06/09/2022,15:30:00,VIA UDITORE altezza del civico 25,"0",C,38.13326,13.322519,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Settembre,Lunedi,"19",19/09/2022,12:35:00,VIALE LEONARDO DA VINCI altezza del civico 322,"1",F,38.127017,13.320428,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Settembre,Lunedi,"26",26/09/2022,12:15:00,VIALE MICHELANGELO in prossimità di VIA G.L.BERNINI,"2",F,38.137547,13.321653,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Ottobre,Domenica,"2",02/10/2022,21:20:00,VIA UDITORE intersezione VIA CIMABUE GIOVANNI,"1",F,38.130839,13.324854,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Ottobre,Mercoledì,"5",05/10/2022,13:16:00,PIAZZA EINSTEIN ALBERT intersezione VIALE LEONARDO DA VINCI,"0",C,38.128935,13.328905,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Ottobre,Giovedì,"6",06/10/2022,19:40:00,VIALE MICHELANGELO altezza del civico 763,"1",F,38.137434,13.321141,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Ottobre,Giovedì,"27",27/10/2022,08:50:00,PIAZZA EINSTEIN ALBERT pressi Parco uditore,"1",F,38.128931,13.328465,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Ottobre,Domenica,"30",30/10/2022,20:45:00,VIA UDITORE altezza del civico 12N,"1",F,38.130007,13.325584,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Novembre,Martedì,"15",15/11/2022,09:30:00,PIAZZA EINSTEIN ALBERT lato MONTE,"1",F,38.128629,13.328964,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Novembre,Mercoledì,"16",16/11/2022,12:45:00,VIALE REGIONE SICILIANA N.O. altezza del km 3260,"0",C,38.132847,13.330029,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Novembre,Giovedì,"17",17/11/2022,15:10:00,VIALE REGIONE SICILIANA N.O. carreggiata centrale DIREZIONE TP,"0",C,38.131789,13.33004,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Novembre,Domenica,"20",20/11/2022,05:30:00,VIALE REGIONE SICILIANA N.O. altezza (inters.) VIA BERNINI GIAN LORENZO,"0",C,38.13178,13.329857,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Novembre,Martedì,"22",22/11/2022,17:30:00,VIA UDITORE altezza del civico 13,"1",F,38.128931,13.326634,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Novembre,Martedì,"29",29/11/2022,17:40:00,VIALE REGIONE SICILIANA N.O. altezza CAVALC. LAZIO,"0",C,38.13852,13.330777,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Dicembre,Venerdì,"2",02/12/2022,08:25:00,PIAZZA EINSTEIN ALBERT lato UDITORE,"0",C,38.128202,13.327409,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Dicembre,Mercoledì,"7",07/12/2022,07:45:00,VIALE MICHELANGELO altezza del civico 1008,"1",F,38.136963,13.3191,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Dicembre,Lunedi,"19",19/12/2022,09:10:00,VIA BERNINI GIAN LORENZO intersezione VIA MINEO NICOLO',"0",C,38.132723,13.325642,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Dicembre,Martedì,"20",20/12/2022,07:30:00,VIALE REGIONE SICILIANA N.O. altezza BY PASS LAZIO,"1",F,38.13851,13.330713,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Dicembre,Mercoledì,"21",21/12/2022,16:00:00,VIALE LEONARDO DA VINCI altezza del civico 243,"0",C,38.127958,13.32654,,"286","34",Uditore,Uditore - Passo di Rigano,V,"17"
Gennaio,Sabato,"15",15/01/2022,17:45:00,VIA PORRAZZI nr. 4,"1",F,38.104288,13.333742,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Gennaio,Lunedi,"24",24/01/2022,13:15:00,VIA PORRAZZI intersezione con VIA MULE' GIUSEPPE,"1",F,38.10252,13.334196,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Gennaio,Giovedì,"27",27/01/2022,07:40:00,VIALE REGIONE SICILIANA N.O. altezza (inters.) VIA PAGANO GIUSEPPE,"1",F,38.105391,13.330575,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Gennaio,Giovedì,"27",27/01/2022,14:30:00,VIALE REGIONE SICILIANA S.E. altezza del civico 686,"1",F,38.098009,13.334175,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Febbraio,Lunedi,"21",21/02/2022,23:45:00,VIALE REGIONE SICILIANA S.E. nr. 568,"0",C,38.098716,13.333499,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Febbraio,Lunedi,"28",28/02/2022,09:15:00,CORSO CALATAFIMI intersezione VIALE REGIONE SICILIANA S.E.,"1",F,38.103308,13.33088,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Marzo,Giovedì,"31",31/03/2022,10:00:00,VIA MULE' GIUSEPPE di fronte al civico 34/36,"0",C,38.101692,13.331448,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Aprile,Sabato,"2",02/04/2022,03:00:00,VIALE REGIONE SICILIANA N.O. intersezione VIA LA LOGGIA GAETANO,"0",C,38.106569,13.330474,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Aprile,Mercoledì,"20",20/04/2022,17:50:00,CORSO CALATAFIMI intersezione con VIA DRAGO AURELIO,"1",F,38.104346,13.333377,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Maggio,Venerdì,"6",06/05/2022,05:13:00,VIA BALDI BENEDETTO altezza del civico 19,"0",C,38.099302,13.334308,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Maggio,Domenica,"8",08/05/2022,15:30:00,VIALE MARIA SS. MEDIATRICE intersezione con PIAZZA BARBARINO COSTANZO,"1",F,38.101205,13.334695,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Maggio,Sabato,"14",14/05/2022,12:30:00,VIALE REGIONE SICILIANA intersezione VIA MULE' GIUSEPPE,"0",C,38.101578,13.330963,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Maggio,Giovedì,"19",19/05/2022,09:20:00,VIA PALMERINO altezza del civico 20,"1",F,38.099932,13.336969,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Maggio,Giovedì,"19",19/05/2022,13:00:00,VIA PIAZZA VITO CESARE altezza del civico 29,"1",F,38.106257,13.332258,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Maggio,Martedì,"31",31/05/2022,10:30:00,VIA ALTOFONTE altezza del civico 52,"0",C,38.099306,13.338063,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Giugno,Giovedì,"9",09/06/2022,22:40:00,VIALE MARIA SS. MEDIATRICE intersezione con PIAZZA BARBARINO COSTANZO,"1",F,38.101181,13.334715,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Luglio,Giovedì,"7",07/07/2022,17:30:00,VIALE REGIONE SICILIANA pressi VIA LA LOGGIA,"0",C,38.106566,13.330448,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Luglio,Lunedi,"18",18/07/2022,16:00:00,CORSO CALATAFIMI nr. 404,"1",F,38.103907,13.33238,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Luglio,Domenica,"24",24/07/2022,08:15:00,VIALE MARIA SS. MEDIATRICE intersezione VIALE REGIONE SICILIANA,"0",C,38.100265,13.332094,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Luglio,Domenica,"24",24/07/2022,21:00:00,VIA PALMERINO intersezione VIA VINCI PIETRO,"1",F,38.098402,13.334506,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Agosto,Venerdì,"5",05/08/2022,18:00:00,VIALE REGIONE SICILIANA N.O. altezza (spec.) via PAGANO,"0",C,38.10542,13.330368,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Agosto,Domenica,"21",21/08/2022,10:00:00,VIA LA VALLE RAFFAELE intersezione VIALE MARIA SS. MEDIATRICE,"4",F,38.101147,13.334652,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Agosto,Martedì,"31",31/08/2022,09:35:00,VIALE MARIA SS. MEDIATRICE intersezione VIA LA VALLE RAFFAELE,"1",F,38.10113,13.334652,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Settembre,Lunedi,"19",19/09/2022,12:35:00,VIALE REGIONE SICILIANA N.O. carr. centrale -,"0",C,38.105424,13.330362,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Ottobre,Mercoledì,"12",12/10/2022,18:45:00,VIALE REGIONE SICILIANA S.E. carr. centrale dir. catania,"1",F,38.09647,13.335861,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Novembre,Giovedì,"3",03/11/2022,07:45:00,VIALE REGIONE SICILIANA S.E. carr. centrale direz. TP,"1",F,38.102878,13.330545,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Novembre,Venerdì,"11",11/11/2022,19:30:00,VIALE REGIONE SICILIANA s.n.c.,"1",F,38.103021,13.330537,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Dicembre,Giovedì,"1",01/12/2022,19:00:00,VIALE REGIONE SICILIANA S.E. altezza del civico 900,"1",F,38.096445,13.335901,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Dicembre,Mercoledì,"7",07/12/2022,14:45:00,VIA MULE' GIUSEPPE intersezione VIA LA VALLE RAFFAELE,"1",F,38.102521,13.334204,,"294","19",Villa Tasca,Mezzomonreale - Villa Tasca,IV,"14"
Gennaio,Martedì,"4",04/01/2022,00:15:00,VIA PADRE ROSARIO DA PARTANNA altezza del civico 5,"0",C,38.170411,13.320804,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Gennaio,Mercoledì,"19",19/01/2022,12:55:00,PIAZZA PALLAVICINO intersezione con VIA SORGE GIUSEPPE,"1",F,38.17239,13.327186,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Gennaio,Mercoledì,"26",26/01/2022,17:40:00,VIALE DELLA RESURREZIONE altezza (inters.) PIAZZA MARIA CONSOLATRICE,"1",F,38.169799,13.323972,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Gennaio,Giovedì,"27",27/01/2022,20:35:00,VIALE DELLA RESURREZIONE intersezione con PIAZZA MARIA CONSOLATRICE,"0",C,38.169781,13.323984,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Febbraio,Venerdì,"25",25/02/2022,11:00:00,VIA FLORIO altezza del civico 81,"1",F,38.167237,13.322573,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Marzo,Giovedì,"31",31/03/2022,13:05:00,VIALE DELLA RESURREZIONE intersezione PIAZZA MARIA CONSOLATRICE,"1",F,38.169772,13.323966,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Maggio,Domenica,"29",29/05/2022,12:20:00,VIALE DELLA RESURREZIONE nr. 52,"1",F,38.169931,13.324544,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Giugno,Giovedì,"9",09/06/2022,20:30:00,VIALE DUCA DEGLI ABRUZZI altezza del civico 14,"1",F,38.17187,13.327339,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Giugno,Lunedi,"13",13/06/2022,19:15:00,VIALE DELLA RESURREZIONE nr. 34,"3",F,38.169972,13.324908,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Luglio,Mercoledì,"7",07/07/2022,02:00:00,VIALE DUCA DEGLI ABRUZZI altezza del civico 4/A,"0",C,38.169034,13.328388,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Luglio,Domenica,"17",17/07/2022,01:30:00,VIALE DELLA RESURREZIONE di fronte al civico 29,"5",F,38.17002,13.324899,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Agosto,Lunedi,"22",22/08/2022,12:00:00,VIA PATTI pressi civ. 97,"0",C,38.173599,13.316852,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Settembre,Lunedi,"19",19/09/2022,07:15:00,VIALE DUCA DEGLI ABRUZZI intersezione con VIA CAGNI UMBERTO AMM.,"2",F,38.169047,13.328405,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Ottobre,Giovedì,"6",06/10/2022,18:00:00,VIA LANZA DI SCALEA GIUSEPPE altezza 205,"1",F,38.16824,13.31611,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Ottobre,Lunedi,"24",24/10/2022,14:20:00,PIAZZA PALLAVICINO di fronte al civico 35,"1",F,38.172552,13.32712,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Novembre,Sabato,"5",05/11/2022,02:20:00,VIALE DUCA DEGLI ABRUZZI altezza civ. 2,"0",C,38.168884,13.328464,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Dicembre,Lunedi,"26",26/12/2022,07:30:00,VIA LANZA DI SCALEA GIUSEPPE altezza del civico 317,"1",F,38.169165,13.315372,,"543","45",Patti - Villaggio Ruffini,Pallavicino,VII,"23"
Gennaio,Martedì,"18",18/01/2022,00:10:00,VIALE REGIONE SICILIANA altezza del civico 8121,"0",C,38.085659,13.416802,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Gennaio,Domenica,"30",30/01/2022,11:40:00,VIA THAON DE REVEL PAOLO AMM. di fronte al civico civ 74,"1",F,38.086278,13.401522,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Febbraio,Domenica,"6",06/02/2022,19:00:00,VIALE REGIONE SICILIANA S.E. altezza FORUM,"0",C,38.086016,13.408136,si,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Febbraio,Sabato,"12",12/02/2022,16:00:00,VIA LANZA DI SCALEA GIUSEPPE in prossimità di ROTATORIA CON,"1",F,38.086278,13.401522,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Febbraio,Domenica,"13",13/02/2022,03:30:00,VIA ROCCELLA GUSTAVO altezza del civico 191,"0",C,38.086278,13.401522,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Febbraio,Giovedì,"24",24/02/2022,21:20:00,VIALE REGIONE SICILIANA altezza 6672,"1",F,38.086782,13.399375,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Marzo,Mercoledì,"30",30/03/2022,21:30:00,VIA LODI GIUSEPPE altezza del civico 1,"0",C,38.079496,13.399269,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Marzo,Mercoledì,"30",30/03/2022,21:30:00,VIA INTERDONATO GIOVANNI altezza del civico 2,"0",C,38.079593,13.399471,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Marzo,Mercoledì,"30",30/03/2022,22:30:00,VIA MESSINA MONTAGNE altezza del civico 1/1,"1",F,38.083419,13.426948,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Aprile,Mercoledì,"21",21/04/2022,05:00:00,VIA ACRONE in direzione di Dir. VIA DI STEFANO GIOVANNI,"1",F,38.08394,13.40511,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Aprile,Mercoledì,"27",27/04/2022,14:45:00,CORSO DEI MILLE altezza del civico 1660,"1",F,38.084667,13.424929,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Giugno,Sabato,"4",04/06/2022,13:20:00,VIA DI STEFANO GIOVANNI altezza -,"1",F,38.085513,13.406064,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Luglio,Giovedì,"14",14/07/2022,21:00:00,VIA CIACULLI altezza del civico 12,"1",R,38.085276,13.393585,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Luglio,Lunedi,"18",18/07/2022,15:30:00,VIALE REGIONE SICILIANA S.E. nr. 8441,"1",F,38.085697,13.420316,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Luglio,Martedì,"26",26/07/2022,08:00:00,VIALE REGIONE SICILIANA s.n.c.,"1",F,38.087341,13.394593,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Ottobre,Mercoledì,"12",12/10/2022,12:10:00,VIALE REGIONE SICILIANA S.E. altezza del civico 8869,"1",F,38.085699,13.423002,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
Ottobre,Giovedì,"27",27/10/2022,08:30:00,VIALE REGIONE SICILIANA altezza (inters.) VIA CONTE FEDERICO,"1",F,38.08693,13.397513,,"864","9",Ciaculli Croce Verde,Brancaccio - Ciaculli,II,"12"
