Mese,Giorno_nome,Giorno_numero,Data,Ora,DataTime,Circoscrizione,Quartiere,UPL,Luogo,Feriti,Tipo_Sinistro,lat,lng,geocoding
Giugno,Sabato,25,25/06/2022,18:05:00,2022-06-25T18:05:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA VILLAGRAZIA altezza del civico 69,0,M,38.096144,13.365336,
Luglio,Sabato,30,30/07/2022,13:15:00,2022-07-30T13:15:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA FANARO ANTONIO intersezione VIA VIVIANO GIANCOLA,0,C,38.098772,13.368772,
Agosto,Lunedi,8,08/08/2022,16:03:00,2022-08-08T16:03:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA ORETO intersezione con VIA ORSI PAOLO,0,C,38.094654,13.37522,
Agosto,Martedì,16,16/08/2022,12:30:00,2022-08-16T12:30:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA ORETO altezza (inters.) VIA DELL'ORSA MINORE,0,C,38.097151,13.373281,
Agosto,Venerdì,19,19/08/2022,19:30:00,2022-08-19T19:30:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA DELL'ORSA MINORE intersezione VIA BELMONTE CHIAVELLI,1,F,38.095468,13.368885,
Settembre,Lunedi,5,05/09/2022,23:00:00,2022-09-05T23:00:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA BUONRIPOSO intersezione VIA CAMPISI GIOVANNI,3,F,38.098781,13.371396,
Settembre,Sabato,11,11/09/2022,01:00:00,2022-09-11T01:00:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA ORETO intersezione con VIA SONNINO SIDNEY,2,F,38.093183,13.375972,
Settembre,Venerdì,30,30/09/2022,17:35:00,2022-09-30T17:35:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA PATERNO' EMANUELE altezza ponte Bailey,0,C,38.100725,13.368521,
Ottobre,Domenica,2,02/10/2022,04:30:00,2022-10-02T04:30:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA ORETO altezza del civico 349,1,F,38.097953,13.372895,
Ottobre,Mercoledì,5,05/10/2022,15:50:00,2022-10-05T15:50:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA DELL'ORSA MINORE intersezione VIA ORETO,0,C,38.097154,13.373325,
Ottobre,Giovedì,6,06/10/2022,14:00:00,2022-10-06T14:00:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA VIVIANO GIANCOLA intersezione con VIA FANARO ANTONIO,0,C,38.098814,13.368809,
Ottobre,Giovedì,13,13/10/2022,14:00:00,2022-10-13T14:00:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA ORETO nr. 348,1,F,38.099854,13.371906,
Ottobre,Giovedì,13,13/10/2022,22:50:00,2022-10-13T22:50:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA ORETO altezza (inters.) VIA DELL'ORSA MINORE,0,R,38.097156,13.373299,
Ottobre,Giovedì,20,20/10/2022,11:40:00,2022-10-20T11:40:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA ORETO altezza del civico 444,3,R,38.095992,13.374261,
Ottobre,Giovedì,20,20/10/2022,13:15:00,2022-10-20T13:15:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA GRECA CARLO intersezione con VIA VILLAGRAZIA,2,F,38.097499,13.367596,
Novembre,Sabato,12,12/11/2022,00:30:00,2022-11-12T00:30:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA ORETO intersezione con VIA DELL'ORSA MINORE,1,F,38.097203,13.373346,
Novembre,Martedì,16,16/11/2022,08:05:00,2022-11-16T08:05:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA PARATORE GIUSEPPE intersezione con VIA DELL'ORSA MINORE,1,F,38.096679,13.371679,
Dicembre,Venerdì,2,02/12/2022,18:40:00,2022-12-02T18:40:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA SERGI GIUSEPPE intersezione con VIA VIVIANO GIANCOLA,1,F,38.098727,13.368389,
Dicembre,Martedì,6,06/12/2022,10:30:00,2022-12-06T10:30:00.000Z,III,Oreto - Stazione,Oreto Guadagna,VIA ORETO altezza PONTE ORETO,1,F,38.102282,13.370186,
Gennaio,Domenica,16,16/01/2022,03:00:00,2022-01-16T03:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I altezza PORTA FELICE,4,F,38.119706,13.371411,
Gennaio,Sabato,22,22/01/2022,02:15:00,2022-01-22T02:15:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I altezza PORTA FELICE,1,F,38.119729,13.371432,
Gennaio,Sabato,29,29/01/2022,07:30:00,2022-01-29T07:30:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I in prossimità di PORTA FELICE,0,C,38.119731,13.371443,
Gennaio,Sabato,29,29/01/2022,22:55:00,2022-01-29T22:55:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA CALA altezza PORTA FELICE,1,F,38.119718,13.37138,
Febbraio,Martedì,1,01/02/2022,13:10:00,2022-02-01T13:10:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA altezza del civico 78,1,F,38.113043,13.365357,
Febbraio,Venerdì,4,04/02/2022,14:50:00,2022-02-04T14:50:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I di fronte porta dei greci,1,F,38.116403,13.374324,
Febbraio,Domenica,6,06/02/2022,05:40:00,2022-02-06T05:40:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I pressi civ 3 A,0,C,38.118994,13.371965,
Febbraio,Giovedì,10,10/02/2022,07:40:00,2022-02-10T07:40:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA TORREMUZZA intersezione SALITA MURA DELLE CATTIVE,1,F,38.117221,13.372169,
Febbraio,Domenica,13,13/02/2022,23:30:00,2022-02-13T23:30:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA LINCOLN intersezione con VIA GARIBALDI,0,C,38.111535,13.368296,
Febbraio,Lunedi,14,14/02/2022,09:51:00,2022-02-14T09:51:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I di fronte al civico 21/A,1,F,38.116235,13.374598,
Febbraio,Venerdì,18,18/02/2022,08:30:00,2022-02-18T08:30:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA intersezione con VIA TRIESTE,1,F,38.11121,13.366254,
Febbraio,Venerdì,25,25/02/2022,16:30:00,2022-02-25T16:30:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I altezza (spec.) DI FRONTE,1,F,38.116431,13.374663,si...?
Marzo,Lunedi,14,14/03/2022,15:35:00,2022-03-14T15:35:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I in prossimità di via lincoln,0,C,38.115158,13.376087,
Marzo,Giovedì,17,17/03/2022,00:30:00,2022-03-17T00:30:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA intersezione con VIA VITTORIO EMANUELE,1,F,38.116584,13.363633,
Marzo,Giovedì,17,17/03/2022,21:00:00,2022-03-17T21:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA in prossimità di VIA MILANO,0,C,38.11158,13.366083,
Marzo,Lunedi,21,21/03/2022,00:05:00,2022-03-21T00:05:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I altezza civ.11,0,C,38.117377,13.373178,
Marzo,Martedì,22,22/03/2022,10:30:00,2022-03-22T10:30:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA altezza del civico 94,1,F,38.113341,13.365215,
Aprile,Venerdì,1,01/04/2022,10:00:00,2022-04-01T10:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA LINCOLN intersezione PIAZZA GIULIO CESARE,0,C,38.110796,13.366812,
Aprile,Mercoledì,6,06/04/2022,19:30:00,2022-04-06T19:30:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA intersezione VIA TORINO,1,F,38.111574,13.366088,
Aprile,Domenica,10,10/04/2022,13:30:00,2022-04-10T13:30:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I altezza PORTA DEI GRECI,2,F,38.116106,13.373905,
Aprile,Mercoledì,27,27/04/2022,11:45:00,2022-04-27T11:45:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA altezza del civico 91,1,F,38.113811,13.365012,
Aprile,Venerdì,29,29/04/2022,19:50:00,2022-04-29T19:50:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,PIAZZA MAGIONE s.n.c.,0,C,38.114127,13.370281,
Aprile,Venerdì,30,30/04/2022,01:00:00,2022-04-30T01:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,DISCESA DEI GIUDICI altezza del civico 16,0,C,38.115269,13.364059,
Maggio,Martedì,3,03/05/2022,18:00:00,2022-05-03T18:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA LUNGARINI intersezione con VIA DEI CREDENZIERI,0,C,38.115992,13.367756,
Maggio,Mercoledì,4,04/05/2022,08:45:00,2022-05-04T08:45:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,PIAZZA MARINA altezza del civico 70,0,C,38.117003,13.368347,
Maggio,Giovedì,5,05/05/2022,12:30:00,2022-05-05T12:30:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA intersezione con VIA MALTA,1,F,38.115848,13.364041,
Maggio,Venerdì,6,06/05/2022,00:10:00,2022-05-06T00:10:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,PIAZZA MAGIONE pressi 1,0,C,38.113416,13.369563,
Maggio,Venerdì,6,06/05/2022,18:20:00,2022-05-06T18:20:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA TRIESTE intersezione con VIA PAVIA,0,C,38.111027,13.365738,
Maggio,Sabato,7,07/05/2022,03:50:00,2022-05-07T03:50:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA CALA altezza (inters.) VIA VITTORIO EMANUELE,1,F,38.119835,13.371607,
Maggio,Sabato,14,14/05/2022,13:00:00,2022-05-14T13:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,PIAZZA MARINA altezza ALBERO BANJAMIN,1,F,38.117572,13.36981,si
Maggio,Mercoledì,18,18/05/2022,11:00:00,2022-05-18T11:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA LINCOLN altezza del civico 71,0,C,38.112946,13.37134,
Maggio,Lunedi,23,23/05/2022,18:00:00,2022-05-23T18:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I altezza GELATERIA ILARD,1,F,38.117455,13.373194,
Giugno,Venerdì,3,03/06/2022,16:00:00,2022-06-03T16:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA in prossimità di via torino,0,C,38.111596,13.366101,
Giugno,Sabato,11,11/06/2022,00:30:00,2022-06-11T00:30:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I pressi -,1,F,38.119735,13.371414,
Giugno,Giovedì,16,16/06/2022,12:00:00,2022-06-16T12:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA pressi DISC. GIUDICI,0,C,38.115248,13.364185,si
Giugno,Martedì,21,21/06/2022,07:00:00,2022-06-21T07:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA LINCOLN nr. 121,1,F,38.112142,13.369637,
Giugno,Martedì,21,21/06/2022,17:30:00,2022-06-21T17:30:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ALLORO intersezione VIA ARAGONA,1,F,38.115045,13.36668,
Giugno,Giovedì,30,30/06/2022,17:40:00,2022-06-30T17:40:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,PIAZZA DELLA KALSA altezza CIV. 10,0,C,38.116179,13.373262,
Luglio,Domenica,10,10/07/2022,23:25:00,2022-07-10T23:25:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA di fronte al civico 148,2,F,38.114675,13.3645,
Luglio,Sabato,17,17/07/2022,00:15:00,2022-07-17T00:15:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA nr. 161,0,C,38.115249,13.364077,
Luglio,Mercoledì,20,20/07/2022,08:15:00,2022-07-20T08:15:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I altezza Porta Felice,0,C,38.119739,13.371415,
Luglio,Giovedì,21,21/07/2022,08:30:00,2022-07-21T08:30:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA intersezione VIA LATTARINI GRANDE,1,F,38.115249,13.364358,
Luglio,Mercoledì,27,27/07/2022,20:00:00,2022-07-27T20:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA LINCOLN nr. 151,2,F,38.111799,13.368899,
Agosto,Martedì,10,10/08/2022,01:58:00,2022-08-10T01:58:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA intersezione VIA LIVORNO,2,M,38.114572,13.364656,si...?
Agosto,Martedì,16,16/08/2022,10:40:00,2022-08-16T10:40:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA nr. 198,1,F,38.116066,13.363812,si...?
Agosto,Venerdì,27,27/08/2022,01:30:00,2022-08-27T01:30:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I intersezione VIA LINCOLN,0,R,38.115186,13.376149,
Settembre,Sabato,17,17/09/2022,18:00:00,2022-09-17T18:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I a mt. 15da v. Lincoln,2,F,38.115503,13.375966,
Settembre,Martedì,20,20/09/2022,03:15:00,2022-09-20T03:15:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA altezza del civico 148,0,C,38.114549,13.364643,
Settembre,Domenica,25,25/09/2022,12:10:00,2022-09-25T12:10:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA LINCOLN di fronte al civico 55,0,C,38.113245,13.371985,
Settembre,Giovedì,29,29/09/2022,17:50:00,2022-09-29T17:50:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA altezza (inters.) VIA FIUME,0,C,38.112522,13.365611,
Ottobre,Lunedi,3,03/10/2022,10:15:00,2022-10-03T10:15:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA nr. 147,1,F,38.115032,13.364386,
Ottobre,Martedì,4,04/10/2022,16:00:00,2022-10-04T16:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA altezza del civico 88,1,F,38.11334,13.36526,
Ottobre,Mercoledì,20,20/10/2022,00:05:00,2022-10-20T00:05:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA intersezione con VIA MALTA,2,F,38.11587,13.363981,
Ottobre,Domenica,23,23/10/2022,03:40:00,2022-10-23T03:40:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I altezza PORTA DEI GRECI,0,C,38.116489,13.374264,
Ottobre,Lunedi,24,24/10/2022,08:20:00,2022-10-24T08:20:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,PIAZZA VILLENA s.n.c.,1,F,38.115678,13.361443,
Novembre,Giovedì,3,03/11/2022,10:45:00,2022-11-03T10:45:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA VITTORIO EMANUELE altezza (inters.) PIAZZA S. SPIRITO,1,F,38.119548,13.370971,
Novembre,Giovedì,11,11/11/2022,11:54:00,2022-11-11T11:54:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,PIAZZA GIULIO CESARE di fronte al civico 52,1,F,38.110486,13.366119,
Novembre,Sabato,12,12/11/2022,01:20:00,2022-11-12T01:20:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA altezza del civico 172,3,F,38.115372,13.364194,
Novembre,Lunedi,14,14/11/2022,08:30:00,2022-11-14T08:30:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA GARIBALDI altezza del civico 44,2,F,38.113167,13.367011,
Novembre,Mercoledì,16,16/11/2022,12:20:00,2022-11-16T12:20:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA nr. 102,1,F,38.113532,13.365102,
Novembre,Giovedì,17,17/11/2022,05:10:00,2022-11-17T05:10:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA intersezione VIA VITTORIO EMANUELE,1,F,38.116577,13.363631,
Novembre,Lunedi,21,21/11/2022,14:50:00,2022-11-21T14:50:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I di fronte PIAZZA KALSA,0,C,38.116671,13.373973,
Novembre,Domenica,27,27/11/2022,04:00:00,2022-11-27T04:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I altezza (spec.) A 30 MT DA,0,C,38.115356,13.375818,
Novembre,Lunedi,28,28/11/2022,14:03:00,2022-11-28T14:03:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA altezza (inters.) VIA MONTESANTO,1,F,38.113032,13.365429,
Dicembre,Venerdì,16,16/12/2022,14:00:00,2022-12-16T14:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,FORO UMBERTO I in prossimità di Porta Felice,0,C,38.119713,13.371413,
Dicembre,Venerdì,16,16/12/2022,16:15:00,2022-12-16T16:15:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,PIAZZA GIULIO CESARE altezza (inters.) VIA ROMA,1,F,38.110733,13.366597,
Dicembre,Sabato,17,17/12/2022,05:00:00,2022-12-17T05:00:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VIA ROMA intersezione con VIA MONTESANTO,2,F,38.11296,13.365434,si...?
Dicembre,Sabato,31,31/12/2022,03:58:00,2022-12-31T03:58:00.000Z,I,Tribunali-Castellammare,Tribunali o Kalsa,VICOLO DELLA NEVE ALL'ALLORO altezza del civico 2,0,C,38.116633,13.36945,
Gennaio,Martedì,4,04/01/2022,10:30:00,2022-01-04T10:30:00.000Z,V,Zisa,Olivuzza,VIA RIBERA altezza del civico 18,0,C,38.117758,13.34972,
Gennaio,Venerdì,7,07/01/2022,22:40:00,2022-01-07T22:40:00.000Z,V,Zisa,Olivuzza,VIA LA MANTIA VITO intersezione VIA SCIMONELLI IGNAZIO,1,F,38.121557,13.346169,
Gennaio,Venerdì,14,14/01/2022,14:19:00,2022-01-14T14:19:00.000Z,V,Zisa,Olivuzza,PIAZZA PRINCIPE DI CAMPOREALE di fronte al civico 39,1,F,38.120023,13.339549,
Gennaio,Lunedi,17,17/01/2022,19:45:00,2022-01-17T19:45:00.000Z,V,Zisa,Olivuzza,VIA RIBERA intersezione con VIA RANZANO PIETRO,0,C,38.117657,13.349326,
Gennaio,Venerdì,28,28/01/2022,09:35:00,2022-01-28T09:35:00.000Z,V,Zisa,Olivuzza,VIA DANTE altezza (spec.) vlo malfitano,1,F,38.121677,13.342123,
Gennaio,Sabato,29,29/01/2022,11:15:00,2022-01-29T11:15:00.000Z,V,Zisa,Olivuzza,VIA FISCHIETTI FRANZ altezza .,0,C,38.120338,13.343529,
Gennaio,Lunedi,31,31/01/2022,23:30:00,2022-01-31T23:30:00.000Z,V,Zisa,Olivuzza,VIA TESTA FRANCESCO intersezione VIA GIUFFREDI ARGISTO,0,C,38.118335,13.350052,si
Febbraio,Giovedì,10,10/02/2022,22:15:00,2022-02-10T22:15:00.000Z,V,Zisa,Olivuzza,VIA POLO MARCO intersezione con CORSO FINOCCHIARO APRILE CAMILLO,2,F,38.118475,13.347167,si
Marzo,Giovedì,3,03/03/2022,08:00:00,2022-03-03T08:00:00.000Z,V,Zisa,Olivuzza,VIA SERRADIFALCO intersezione VIA DANTE,1,F,38.121304,13.340585,
Marzo,Martedì,8,08/03/2022,08:25:00,2022-03-08T08:25:00.000Z,V,Zisa,Olivuzza,VIA CONTESSA ADELASIA intersezione con VIA VILLA CAPUTO,1,F,38.117196,13.346507,
Marzo,Giovedì,10,10/03/2022,19:00:00,2022-03-10T19:00:00.000Z,V,Zisa,Olivuzza,VIA NARBONE ALESSIO altezza del civico 51,1,F,38.119724,13.34481,
Marzo,Sabato,12,12/03/2022,19:35:00,2022-03-12T19:35:00.000Z,V,Zisa,Olivuzza,VIA VENEZIANO ANTONIO intersezione VIA PACINI GIOVANNI,1,F,38.119104,13.34579,
Marzo,,26,26/03/2022,14:20:00,2022-03-26T14:20:00.000Z,V,Zisa,Olivuzza,VIA RE FEDERICO intersezione con VIA JUVARA FILIPPO,1,F,38.120839,13.347443,
Marzo,Lunedi,28,28/03/2022,11:40:00,2022-03-28T11:40:00.000Z,V,Zisa,Olivuzza,VIA SERPOTTA GIACOMO intersezione VIA LA MANTIA VITO,0,C,38.120004,13.346667,
Aprile,Lunedi,11,11/04/2022,08:40:00,2022-04-11T08:40:00.000Z,V,Zisa,Olivuzza,VIA RE FEDERICO altezza del civico 24,1,F,38.121536,13.347176,
Aprile,Martedì,12,12/04/2022,18:50:00,2022-04-12T18:50:00.000Z,V,Zisa,Olivuzza,VIA SERRADIFALCO altezza del civico 3,1,F,38.120692,13.340809,
Aprile,Venerdì,16,16/04/2022,09:00:00,2022-04-16T09:00:00.000Z,V,Zisa,Olivuzza,VIA LA MANTIA VITO intersezione VIA ZOPPO DI GANGI,2,F,38.122669,13.346085,
Aprile,Lunedi,18,18/04/2022,22:10:00,2022-04-18T22:10:00.000Z,V,Zisa,Olivuzza,VIA DANTE altezza del civico 284,0,C,38.122062,13.34369,
Aprile,Venerdì,22,22/04/2022,19:15:00,2022-04-22T19:15:00.000Z,V,Zisa,Olivuzza,VIA SERPOTTA GIACOMO intersezione con VIA LA MANTIA VITO,0,C,38.120015,13.346675,
Aprile,Venerdì,29,29/04/2022,15:30:00,2022-04-29T15:30:00.000Z,V,Zisa,Olivuzza,VIA DANTE di fronte al civico 332/A,0,C,38.121825,13.3427,
Maggio,Giovedì,5,05/05/2022,17:05:00,2022-05-05T17:05:00.000Z,V,Zisa,Olivuzza,CORSO ALBERTO AMEDEO pressi SOT.PONTE TRIB.,1,F,38.118731,13.350929,si
Maggio,Sabato,14,14/05/2022,07:55:00,2022-05-14T07:55:00.000Z,V,Zisa,Olivuzza,VIA ZOPPO DI GANGI intersezione VIA RE FEDERICO,1,F,38.121743,13.347026,si
Giugno,Sabato,26,26/06/2022,03:00:00,2022-06-26T03:00:00.000Z,V,Zisa,Olivuzza,VIA RE FEDERICO intersezione con CORSO FINOCCHIARO APRILE CAMILLO,0,C,38.118687,13.348187,
Giugno,Mercoledì,29,29/06/2022,10:40:00,2022-06-29T10:40:00.000Z,V,Zisa,Olivuzza,VIA SERPOTTA GIACOMO intersezione con VIA LA MANTIA VITO,1,F,38.120004,13.346689,
Giugno,Mercoledì,29,29/06/2022,11:50:00,2022-06-29T11:50:00.000Z,V,Zisa,Olivuzza,VIA SERPOTTA GIACOMO intersezione con VIA LA MANTIA VITO,0,C,38.12001,13.34667,
Luglio,Lunedi,11,11/07/2022,10:10:00,2022-07-11T10:10:00.000Z,V,Zisa,Olivuzza,PIAZZA PRINCIPE DI CAMPOREALE altezza del civico 16,1,F,38.119441,13.341566,
Luglio,Venerdì,22,22/07/2022,22:00:00,2022-07-22T22:00:00.000Z,V,Zisa,Olivuzza,CORSO FINOCCHIARO APRILE CAMILLO nr. 32,1,F,38.118866,13.350085,
Luglio,Domenica,24,24/07/2022,13:00:00,2022-07-24T13:00:00.000Z,V,Zisa,Olivuzza,VIA LA MANTIA VITO intersezione VIA ZOPPO DI GANGI,0,C,38.121562,13.346176,
Luglio,Mercoledì,27,27/07/2022,14:40:00,2022-07-27T14:40:00.000Z,V,Zisa,Olivuzza,VIA MOGIA altezza del civico 2b,0,C,38.117612,13.349047,
Agosto,Giovedì,4,04/08/2022,01:40:00,2022-08-04T01:40:00.000Z,V,Zisa,Olivuzza,VIA DANTE intersezione VIA VENEZIANO ANTONIO,1,F,38.122285,13.344607,
Agosto,Martedì,16,16/08/2022,19:40:00,2022-08-16T19:40:00.000Z,V,Zisa,Olivuzza,VIA DANTE intersezione VIA VENEZIANO ANTONIO,1,F,38.122313,13.344669,
Agosto,Giovedì,18,18/08/2022,13:00:00,2022-08-18T13:00:00.000Z,V,Zisa,Olivuzza,VIA SCIMONELLI IGNAZIO intersezione VIA LA MANTIA VITO,2,F,38.121556,13.346137,
Agosto,Domenica,21,21/08/2022,07:15:00,2022-08-21T07:15:00.000Z,V,Zisa,Olivuzza,CORSO FINOCCHIARO APRILE CAMILLO altezza del civico 187,1,F,38.118259,13.345679,
Agosto,Martedì,30,30/08/2022,08:15:00,2022-08-30T08:15:00.000Z,V,Zisa,Olivuzza,VIA SERRADIFALCO altezza del civico 11,0,C,38.121068,13.340725,
Agosto,Mercoledì,31,31/08/2022,11:30:00,2022-08-31T11:30:00.000Z,V,Zisa,Olivuzza,VIA IMERA nr. 8/A,1,F,38.117881,13.348532,
Settembre,Domenica,11,11/09/2022,16:30:00,2022-09-11T16:30:00.000Z,V,Zisa,Olivuzza,VIA LA MANTIA VITO intersezione con VIA ZOPPO DI GANGI,2,F,38.121563,13.346144,
Settembre,Lunedi,12,12/09/2022,15:10:00,2022-09-12T15:10:00.000Z,V,Zisa,Olivuzza,VIA VILLA FLORIO intersezione VIA VENEZIANO ANTONIO,2,F,38.120403,13.345316,
Settembre,Venerdì,16,16/09/2022,06:30:00,2022-09-16T06:30:00.000Z,V,Zisa,Olivuzza,VIA FISCHIETTI FRANZ intersezione VIA PASCULLI ANTONINO,1,F,38.120319,13.343288,
Settembre,Sabato,18,18/09/2022,02:15:00,2022-09-18T02:15:00.000Z,V,Zisa,Olivuzza,VIA DANTE nr. 332,1,F,38.120962,13.341318,
Settembre,Mercoledì,21,21/09/2022,15:00:00,2022-09-21T15:00:00.000Z,V,Zisa,Olivuzza,CORSO FINOCCHIARO APRILE CAMILLO intersezione VIA RE FEDERICO,1,F,38.118679,13.3482,
Ottobre,Venerdì,1,01/10/2022,02:30:00,2022-10-01T02:30:00.000Z,V,Zisa,Olivuzza,VIA DANTE altezza del civico 137,0,C,38.122259,13.344489,
Ottobre,Venerdì,7,07/10/2022,01:35:00,2022-10-07T01:35:00.000Z,V,Zisa,Olivuzza,CORSO FINOCCHIARO APRILE CAMILLO intersezione VIA CONTESSA ADELASIA,1,F,38.118326,13.346088,
Ottobre,Venerdì,14,14/10/2022,11:22:00,2022-10-14T11:22:00.000Z,V,Zisa,Olivuzza,PIAZZA PRINCIPE DI CAMPOREALE altezza del civico 28,1,F,38.120462,13.340304,
Ottobre,Giovedì,20,20/10/2022,16:50:00,2022-10-20T16:50:00.000Z,V,Zisa,Olivuzza,VIA IMERA di fronte al civico 15,0,C,38.11736,13.348709,
Ottobre,Lunedi,24,24/10/2022,12:15:00,2022-10-24T12:15:00.000Z,V,Zisa,Olivuzza,VIA SERRADIFALCO altezza 11,1,F,38.121073,13.340692,
Ottobre,Lunedi,24,24/10/2022,13:10:00,2022-10-24T13:10:00.000Z,V,Zisa,Olivuzza,CORSO FINOCCHIARO APRILE CAMILLO altezza del civico 115,1,F,38.118634,13.347769,
