Data;Ora;Luogo;Feriti;;Latitudine;Longitudine
26/04/2021;16:50;CORSO CALATAFIMI intersezione con VIALE REGIONE SICILIANA S.E.;0;C;38,102613;13,329147
26/04/2021;21:50;VIA CASTELLANA nr. 145;0;C;38,125648;13,295485
27/04/2021;07:55;VIA RIZZO AMMIRAGLIO intersezione con VIA MARTURANO RUGGERO;1;F;38,143794;13,361742
27/04/2021;08:30;VIA PIRANDELLO LUIGI altezza del civico 30/32;1;F;38,136556;13,345983
27/04/2021;08:45;CORSO TUKORY altezza del civico 57;3;F;38,109812;13,363402
27/04/2021;09:55;VIA MATTARELLA PIERSANTI altezza del civico 11;1;F;38,131929;13,347304
27/04/2021;10:40;VIA TUNISI altezza (inters.) VIA VOLTURNO;1;F;38,119698;13,3546
27/04/2021;12:30;VIA S.LORENZO intersezione VIA DOMINICI MATTEO;0;C;38,159156;13,330219
27/04/2021;13:30;VIA CAMPOLO GIOVANNI intersezione con VIA LANCIA DI BROLO DOMENICO;1;F;38,128046;13,333413
27/04/2021;13:35;VIA RUGGERI LEONARDO altezza del civico 16;1;F;38,126157;13,318268
27/04/2021;14:02;CORSO CALATAFIMI nr. 1035;1;F;38,097332;13,316125
27/04/2021;14:20;PIAZZA DELLA PACE intersezione VIA ARCHIMEDE;1;F;38,130779;13,359759
27/04/2021;15:00;VIALE GALILEO GALILEI intersezione VIA LEHAR FRANZ;1;F;38,137959;13,332312
27/04/2021;17:45;VIALE REGIONE SICILIANA N.O. carr. centrale 1920;1;F;38,120787;13,328566
27/04/2021;19:30;VIALE REGIONE SICILIANA N.O. intersezione CORSO CALATAFIMI;1;F;38,103259;13,330764
27/04/2021;19:30;FORO UMBERTO I intersezione VIA LINCOLN;0;C;38,115176;13,376137
27/04/2021;21:00;VIA PECORAINO FILIPPO intersezione PIAZZA VIGILI DEL FUOCO;2;F;38,093992;13,402547
28/04/2021;07:50;VIA D'ONDES REGGIO VITO intersezione VIA MARINUZZI ANTONIO;0;C;38,108244;13,363552
28/04/2021;08:15;VIA CONTE FEDERICO altezza del civico 3;0;C;38,094578;13,384644
28/04/2021;08:40;PIAZZALE BOLIVAR SIMON altezza del civico 8;1;F;38,189022;13,297405
28/04/2021;11:50;CORSO DEI MILLE altezza del civico 1424;1;F;38,092039;13,411338
28/04/2021;12:30;STRADA STATALE 624 altezza del km 2,250;0;C;38,080911;13,323723
28/04/2021;13:50;CORSO CALATAFIMI altezza del civico 226;0;C;38,106866;13,33968
28/04/2021;15:00;VIA S.LORENZO intersezione VIA STAZIONE S.LORENZO;0;C;38,164159;13,31872
28/04/2021;17:00;VIA MARTURANO RUGGERO intersezione VIA PERALTA GUGLIELMO;0;C;38,145966;13,361749
29/04/2021;10:00;CORSO CALATAFIMI altezza (spec.) PORTA NUOVA;0;C;38,111926;13,35217
29/04/2021;14:45;VIA PEREZ FRANCESCO PAOLO altezza del civico 141;0;R;38,105292;13,366974
29/04/2021;15:30;VIA VICARI intersezione con VIALE CALTAGIRONE;1;F;38,130035;13,302491
29/04/2021;18:30;VIA CALDERAI intersezione con VIA MAQUEDA;1;F;38,114172;13,362434
29/04/2021;18:50;VIA CIMBALI GIUSEPPE intersezione con VIA SPEDALIERI NICOLO';2;F;38,13909;13,364101
29/04/2021;19:00;VIA ZAPPA GINO altezza del civico 42;2;F;38,178305;13,312721
29/04/2021;21:15;CORSO CALATAFIMI altezza del civico 803;0;C;38,10165;13,326755
29/04/2021;21:22;VIA HOUEL altezza del civico 16;0;C;38,122151;13,350631
30/04/2021;06:30;VIA BASILE ERNESTO altezza sovr pa;0;C;38,093993;13,339117
30/04/2021;08:00;VIALE REGIONE SICILIANA N.O. carr. laterale ALT;1;F;38,13144;13,330255
30/04/2021;09:45;VIA MONTEPELLEGRINO altezza del civico 147;1;F;38,139627;13,358229
30/04/2021;13:20;CORSO DEI MILLE di fronte al civico 320;1;F;38,103642;13,377794
30/04/2021;17:20;PIAZZETTA FAGIOLAI intersezione con VIA MAJALI GIULIANO;1;F;38,109541;13,361121
30/04/2021;19:10;VIA BELLOLAMPO pressi sesto tornante;0;C;38,140805;13,273176
30/04/2021;23:30;VIA COSTANTINO DOMENICO intersezione VIA MORELLO NUNZIO;1;F;38,131503;13,344865
01/05/2021;21:20;VIA POLIZIANO ANGELO altezza del civico 18;0;C;38,122621;13,333634
01/05/2021;22:15;VIA MORTILLARO VINCENZO altezza (inters.) VIA MARINUZZI ANTONIO;2;F;38,104432;13,366043
02/05/2021;07:05;VIA VITTORIO EMANUELE nr. 475;0;C;38,112405;13,353298
02/05/2021;09:00;VIA SARDEGNA intersezione con VIA NEBRODI(DEI);1;F;38,145086;13,332295
02/05/2021;10:25;VIA LANZA DI SCALEA GIUSEPPE altezza del civico 1010;1;F;38,173492;13,31148
02/05/2021;12:48;VIA LAUDICINA ANTONINO altezza (inters.) CORSO DEI MILLE;0;C;38,092542;13,409793
02/05/2021;13:47;VIALE REGIONE SICILIANA S.E. altezza del civico 1555;1;F;38,088701;13,345749
02/05/2021;18:20;VIA DANTE altezza del civico 165;1;F;38,121874;13,342865
02/05/2021;19:40;VIALE DELL'OLIMPO pressi di;0;C;38,1888;13,314685
02/05/2021;22:00;VIA PITRE' GIUSEPPE intersezione VIA SALEMI FRANCESCO GEN.;0;C;38,110473;13,333176
03/05/2021;01:00;VIA SIRTORI GIUSEPPE GEN. altezza del civico 24;0;C;38,126946;13,339914
03/05/2021;07:20;VIALE REGIONE SICILIANA N.O. carr. centrale giotto;0;C;38,131027;13,330148
03/05/2021;08:00;VIA VANVITELLI LUIGI altezza del civico 81;0;C;38,14401;13,315491
03/05/2021;08:30;VIA LA MALFA UGO altezza del civico 77;1;F;38,159335;13,316505
03/05/2021;11:00;VIA MARCHESANO VINCENZO intersezione con VIA UDITORE;0;C;38,133554;13,322313
03/05/2021;13:10;VIALE REGIONE SICILIANA S.E. di fronte al civico 1914;2;F;38,089449;13,345208
03/05/2021;19:30;VIALE REGIONE SICILIANA N.O. carreggiata centrale DIR. CATANIA;3;M;38,128964;13,329697
04/05/2021;07:30;VIALE MICHELANGELO altezza del civico 1622;0;C;38,134432;13,312529
04/05/2021;09:00;VIALE DEL FANTE in prossimit? di 1111;0;C;38,154541;13,339637
04/05/2021;10:35;CORSO CALATAFIMI altezza del civico 35;1;F;38,111681;13,351493
04/05/2021;12:00;VIA PRINCIPE DI PATERNO' altezza del civico 80;1;F;38,139202;13,339566
04/05/2021;12:50;VIA NOTARBARTOLO EMANUELE di fronte al civico 9A;1;F;38,133196;13,347623
04/05/2021;13:05;VIA ALIA altezza del civico 49;1;F;38,132492;13,297219
04/05/2021;13:10;VIA NOTARBARTOLO EMANUELE altezza del civico 13;1;F;38,133162;13,3474
04/05/2021;16:00;VIA GIRARDENGO COSTANTE altezza del civico 9;0;C;38,178227;13,316649
04/05/2021;17:00;VIA DELL'AUTONOMIA SICILIANA di fronte al civico 133;1;F;38,14274;13,356245
04/05/2021;18:30;VIA EUGENIO L'EMIRO altezza del civico 18b;0;C;38,115021;13,341521
05/05/2021;05:15;VIA BORRELLI ALFONSO intersezione VIA ORSINI VINCENZO;2;F;38,131387;13,355634
05/05/2021;06:45;VIALE LEONARDO DA VINCI intersezione con VIALE DE MAURO MAURO;1;F;38,125971;13,302968
05/05/2021;07:15;VIALE DUCA DEGLI ABRUZZI di fronte v.pallavic 27;1;F;38,172007;13,327321
05/05/2021;12:30;VIA DUCA DELLA VERDURA intersezione VIALE MARCHESE DI VILLABIANCA;0;C;38,134393;13,352367
05/05/2021;15:50;VIA PARUTA FILIPPO altezza del civico 25;1;F;38,097017;13,318413
05/05/2021;20:45;PIAZZA BUSACCA RAFFAELE intersezione VIA AURISPA GIOVANNI;0;C;38,127076;13,34287
06/05/2021;10:30;VIA ORETO altezza del civico 460;1;F;38,094873;13,375046
06/05/2021;11:30;VIA BASILE ERNESTO intersezione VIA ALESSI ANTONINO;1;F;38,103495;13,349679
06/05/2021;12:00;VIALE REGIONE SICILIANA pressi B.VIO CIACULLI;0;C;38,088506;13,387914
06/05/2021;12:35;VIA CONTE FEDERICO intersezione VIA RACCUGLIA ANTONIO;0;C;38,07999;13,407419
06/05/2021;13:25;VIA LI GOTTI ETTORE intersezione con VIA PADRE MASSIMILIANO KOLBE;0;R;38,093599;13,421482
06/05/2021;17:15;VIA CASTELLANA di fronte al civico 163;1;F;38,125727;13,292975
06/05/2021;17:50;VIA DANTE altezza (inters.) PIAZZA STAZIONE LOLLI;0;C;38,12289;13,347101
06/05/2021;19:10;VIA BALSANO SALESIO intersezione VIA VOLTURNO;0;C;38,119403;13,353395
06/05/2021;20:40;VIA PITRE' GIUSEPPE altezza del civico 186;0;C;38,11021;13,321023
07/05/2021;10:00;VIALE GIULIANO BORIS altezza del civico 13/b;2;F;38,139812;13,342296
07/05/2021;10:40;VIA CRISPI FRANCESCO altezza Sottoponte;1;F;38,122429;13,365291
07/05/2021;14:50;VIALE STRASBURGO intersezione VIA NUOVA;2;F;38,160399;13,323203
07/05/2021;15:45;VIALE REGIONE SICILIANA N.O. intersezione VIA PLATEN AUGUSTO;1;F;38,127702;13,32993
07/05/2021;17:10;VIA AVOLIO CORRADO intersezione con VIA MAJALI GIULIANO;0;C;38,109348;13,360199
07/05/2021;18:40;VIA DIANA in prossimit? di casa natura;1;F;38,166462;13,339379
07/05/2021;21:00;VIA PECORAINO FILIPPO intersezione con VIA INGHAM;1;F;38,09547;13,397703
08/05/2021;11:00;VIA CONCERIA nr. 47;1;F;38,14022;13,329566
08/05/2021;14:00;VIA MESSINA MARINE di fronte al civico 85;0;C;38,108031;13,381374
08/05/2021;15:00;FORO UMBERTO I di fronte al civico 15;1;F;38,117115;13,373496
08/05/2021;16:15;VIA CALA lato mare;1;F;38,119392;13,369089
08/05/2021;18:10;VIA VERGINE MARIA nr. 43;1;F;38,16339;13,369914
08/05/2021;19:45;STRADELLA RISERVA REALE intersezione con LARGO CRISAFULLI GIOACCHINO;2;F;38,099208;13,317849
08/05/2021;22:00;VIA PECORAINO FILIPPO intersezione con VIA INGHAM;1;F;38,09548;13,397651
09/05/2021;07:00;VIALE MICHELANGELO altezza del civico 2200;0;C;38,132163;13,30731
09/05/2021;14:00;VIALE DE GASPERI ALCIDE intersezione con VIA NEBRODI(DEI);1;F;38,148097;13,3304
09/05/2021;17:00;VIALE MARGHERITA DI SAVOIA altezza PALAZZINA CINES;0;R;38,16997;13,338591
09/05/2021;18:10;VIALE MICHELANGELO altezza del civico 2200;1;F;38,13219;13,307265
09/05/2021;19:40;VIA TASCA LANZA intersezione VIA PITRE' GIUSEPPE;1;R;38,110536;13,329487
10/05/2021;09:45;VIA FUNAIOLI GINO intersezione con VIA BEN HAUKAL;0;C;38,102112;13,391969
10/05/2021;10:20;CORSO DEI MILLE altezza del civico 319;0;C;38,10407;13,376953
10/05/2021;13:15;VIA GRASSI LIBERO altezza del civico 17;1;F;38,112639;13,333529
10/05/2021;14:15;VIA DEL BASTIONE di fronte VICOLO CANNATA;1;F;38,11076;13,354464
10/05/2021;17:00;VIA ALBANESE ENRICO altezza del civico 11;0;C;38,130953;13,356953
10/05/2021;17:50;VIA CORSELLI RODOLFO GEN. intersezione CORSO DEI MILLE;0;C;38,096472;13,397646
10/05/2021;22:30;CORSO DEI MILLE altezza del civico 770;0;C;38,099469;13,387492
11/05/2021;08:05;CORSO CALATAFIMI altezza del civico 100;1;F;38,108409;13,34349
11/05/2021;08:50;VIA S.LORENZO intersezione con VIA INGEGNEROS GIUSEPPE;1;F;38,15991;13,329796
11/05/2021;09:10;VIALE STRASBURGO intersezione con VIA GRAN BRETAGNA;1;F;38,155782;13,327281
11/05/2021;11:10;VIA ZAPPALA' GIOVANNI altezza del civico 6;1;F;38,138501;13,335492
11/05/2021;13:35;STRADELLA RISERVA REALE intersezione VIA NAVE;1;F;38,103047;13,31563
11/05/2021;14:00;VIALE DELLA RESURREZIONE intersezione con VIA FLORIO;1;F;38,168378;13,321764
11/05/2021;15:00;VIALE STRASBURGO intersezione VIA BELGIO;1;F;38,151698;13,33116
11/05/2021;17:50;VIALE LEONARDO DA VINCI altezza del civico 602;1;F;38,126559;13,308236
11/05/2021;18:20;VIA CRISPI FRANCESCO intersezione VIA STABILE MARIANO;1;F;38,125236;13,363439
12/05/2021;12:50;VIA PAZIENZA intersezione con VIA ASTEROPE;4;F;38,200107;13,318278
12/05/2021;13:15;VIA ROMA intersezione VIA NAPOLI;1;F;38,118026;13,362883
12/05/2021;14:20;VIA DANTE altezza (inters.) VIA SPALLITTA FRANCESCO;2;F;38,122118;13,343931
12/05/2021;15:30;VIA PASQUALINO FRANCESCO intersezione VIA FOSSI AI;1;F;38,137991;13,364447
12/05/2021;16:20;VIA DANTE in prossimit? di via villafranca;0;C;38,161596;13,31479
12/05/2021;17:15;VIALE REGIONE SICILIANA N.O. pressi VIA I. GIO?;1;F;38,161342;13,310464
12/05/2021;18:35;VIA LA FERLA FRANCESCO GEN. intersezione VIA DIAZ ARMANDO M.LLO;1;F;38,101136;13,393643
13/05/2021;07:30;VIALE REGIONE SICILIANA N.O. altezza del civico 1642;1;F;38,119237;13,328483
13/05/2021;08:10;VIA PEREZ FRANCESCO PAOLO intersezione con VIA MENDOLA;1;F;38,105816;13,366613
13/05/2021;09:00;P.TTA F.FRANCHI E C.INGRASSIA altezza (inters.) VIA VENEZIA;0;C;38,117287;13,362047
13/05/2021;09:45;VIALE LAZIO altezza (inters.) VIA DELLA LIBERTA';0;C;38,143864;13,34323
13/05/2021;10:35;VIA SETTIMO RUGGERO altezza (inters.) PIAZZA VERDI GIUSEPPE;1;F;38,121225;13,357842
13/05/2021;13:15;PIAZZA CASCINO ANTONINO GEN. intersezione VIA RIZZO AMMIRAGLIO;1;F;38,143092;13,357003
13/05/2021;19:35;VIA LINCOLN di fronte al civico 15;1;F;38,114417;13,374513
14/05/2021;07:00;FORO UMBERTO I di fronte al civico 3/A;2;F;38,119129;13,371874
14/05/2021;08:00;VIA MONTEPELLEGRINO altezza del civico 41;1;F;38,13659;13,358639
14/05/2021;10:55;VIA VERGINE MARIA altezza del civico 1/b;1;F;38,159648;13,371702
14/05/2021;11:30;CORSO ALBERTO AMEDEO altezza del civico 172;1;F;38,117393;13,350848
14/05/2021;12:00;VIALE LEONARDO DA VINCI altezza del civico 243;1;F;38,127965;13,326503
14/05/2021;17:30;VIA DANTE intersezione VIA VENEZIANO ANTONIO;1;F;38,122256;13,344635
14/05/2021;19:50;VIA ROCCELLA GUSTAVO di fronte al civico 56H;1;F;38,094974;13,347669
15/05/2021;10:50;VIA ORETO intersezione VIA LO BIANCO SALVATORE;0;C;38,095955;13,374135
15/05/2021;12:50;VIALE DELLE ALPI intersezione VIALE LAZIO;0;C;38,141219;13,335213
15/05/2021;13:10;PIAZZA VITTORIO VENETO intersezione VIA DELL'ARTIGLIERE;0;C;38,145885;13,342395
15/05/2021;14:30;VIALE PRAGA di fronte al civico 28;1;F;38,152363;13,332107
15/05/2021;15:15;VIA MATER DOLOROSA intersezione VIA MERCADANTE;4;F;38,173849;13,33076
15/05/2021;17:30;VIA BONANNO PIETRO pressi 3 tornante;0;C;38,151676;13,364678
15/05/2021;18:20;VIA BONANNO PIETRO pressi 3 TORNANTE;0;C;38,151676;13,364678
15/05/2021;20:30;VIA CARINI ISIDORO intersezione con VIA OMODEI FRANCESCO;2;F;38,129628;13,355349
16/05/2021;10:49;VIA NOTARBARTOLO EMANUELE altezza del civico 24/d;1;F;38,132811;13,346369
16/05/2021;18:30;PASSAGGIO LEONARDO DA VINCI intersezione VIA BEATO ANGELICO;1;F;38,127114;13,323127
16/05/2021;20:15;PIAZZA BUSACCA RAFFAELE intersezione VIA MALASPINA;1;F;38,127197;13,342855
17/05/2021;00:15;VIA MADONIA VINCENZO altezza (inters.) VIA LI BASSI GIUSEPPE;0;C;38,098393;13,353635
17/05/2021;01:00;VIA CASTELFORTE in prossimit? di civico 86;0;C;38,183147;13,325044
17/05/2021;05:25;VIALE REGIONE SICILIANA S.E. altezza (spec.) eni DIR.TP;0;C;38,088409;13,3649
17/05/2021;07:30;VIA FERMI ENRICO intersezione VIA PACINOTTI ANTONIO;1;F;38,12703;13,336161
17/05/2021;09:30;VIA DELLA LIBERTA' intersezione con VIA DUCA DELLA VERDURA;0;M;38,133707;13,349785
17/05/2021;12:00;VIALE REGIONE SICILIANA N.O. carr. laterale DIR TP n.4309;1;F;38,089679;13,373656
17/05/2021;15:10;VIALE REGIONE SICILIANA S.E. altezza del civico 769;0;C;38,095446;13,336495
17/05/2021;15:45;VIA TRINACRIA intersezione con VIA VALDEMONE;1;F;38,147959;13,338298
17/05/2021;16:15;VIA BEATO ANGELICO intersezione con VIALE LEONARDO DA VINCI;1;F;38,127117;13,323117
17/05/2021;16:45;VIA AMARI MICHELE intersezione con VIA GRAVINA AMMIRAGLIO;0;C;38,125343;13,359422
17/05/2021;17:30;VIA BASILE ERNESTO altezza Parcheggio AMAT;1;F;38,097892;13,345821
17/05/2021;19:30;VIA SERRADIFALCO di fronte al civico 123;1;F;38,127013;13,337938
17/05/2021;22:15;CORSO CALATAFIMI altezza del civico 697;2;F;38,102756;13,329471
17/05/2021;22:45;VIALE REGIONE SICILIANA N.O. intersezione VIA MINUTILLA SALVATORE;1;R;38,168722;13,302228
18/05/2021;07:55;PIAZZA INDIPENDENZA altezza PRESIDENZA;0;C;38,110286;13,352627
18/05/2021;08:55;VIA LA COLLA FRANCESCO intersezione VIA ORETO;2;F;38,100498;13,371474
18/05/2021;09:15;PIAZZA INDIPENDENZA pressi cappella Palati;1;F;38,110163;13,352807
18/05/2021;10:30;CORSO CALATAFIMI altezza del civico 637;1;F;38,10398;13,332482
18/05/2021;13:20;VIA MONTEPELLEGRINO altezza del civico 21;1;F;38,142731;13,357689
18/05/2021;16:15;PIAZZA S.FRANCESCO DI PAOLA altezza del civico 35;1;F;38,121763;13,352005
18/05/2021;17:30;VIA NOTARBARTOLO EMANUELE altezza del civico 44B;1;F;38,132035;13,343183
18/05/2021;17:45;VIA ROMA altezza del civico 213;1;F;38,117346;13,363285
18/05/2021;19:00;VIA S.LORENZO intersezione PIAZZA STAZIONE S.LORENZO;0;C;38,163446;13,316457
19/05/2021;00:05;VIA CAMPOLO GIOVANNI altezza (inters.) VIA SERRADIFALCO;6;F;38,128676;13,337813
19/05/2021;07:20;VIALE DEI PICCIOTTI intersezione con PASSAGGIO DEI PICCIOTTI;1;F;38,104113;13,384166
19/05/2021;08:05;CORSO CALATAFIMI altezza del civico 90;0;C;38,109102;13,345166
19/05/2021;09:40;VIALE REGIONE SICILIANA N.O. intersezione con VIA DE SALIBA ANTONIO;0;C;38,132838;13,330587
19/05/2021;12:00;VIA S.LORENZO intersezione VIA STAZIONE S.LORENZO;0;C;38,164257;13,31865
19/05/2021;14:30;VIALE REGIONE SICILIANA N.O. s.n.c.;0;C;38,157586;13,315775
19/05/2021;16:15;VIA LANZA DI SCALEA GIUSEPPE altezza del civico 1567;3;F;38,176665;13,310097
19/05/2021;18:55;VIALE LAZIO intersezione VIA LOMBARDIA;1;F;38,142584;13,339338
20/05/2021;07:15;VIALE REGIONE SICILIANA N.O. nr. 3385;0;C;38,088484;13,366907
20/05/2021;07:45;VIALE REGIONE SICILIANA S.E. altezza .;0;C;38,087238;13,359283
20/05/2021;08:00;VIALE REGIONE SICILIANA N.O. intersezione VIA PRINCIPE DI PATERNO';1;F;38,135755;13,330956
20/05/2021;10:30;VIALE DE GASPERI ALCIDE di fronte al civico 28;0;C;38,150541;13,336844
20/05/2021;11:50;VIA CUSMANO GIACOMO altezza (inters.) VIA MARCONI GUGLIELMO;0;C;38,124751;13,34794
20/05/2021;12:15;CORSO PISANI PIETRO altezza del civico 22;1;F;38,109286;13,349972
20/05/2021;17:00;VIA CONTE FEDERICO altezza (spec.) sovraponte 267;2;F;38,08865;13,396006
20/05/2021;19:00;CORSO TUKORY intersezione con VIA DEL VESPRO;1;F;38,109161;13,361759
21/05/2021;07:55;FORO UMBERTO I di fronte al civico 3;0;C;38,119083;13,371867
21/05/2021;09:00;VIA ALESSI GIUSEPPE altezza del civico 38;1;F;38,140973;13,351822
21/05/2021;10:30;CORSO FINOCCHIARO APRILE CAMILLO altezza del civico 164;1;F;38,118337;13,346324
21/05/2021;13:00;VIA LA MALFA UGO nr. 14;1;F;38,157064;13,318264
21/05/2021;13:30;VIA LA MALFA UGO altezza del civico 78;0;C;38,161674;13,31475
21/05/2021;14:20;VIA CALA altezza GANCI;0;C;38,119285;13,366747
21/05/2021;20:45;VIA MATER DOLOROSA altezza (spec.) ALTEZZA;2;F;38,173569;13,330074
21/05/2021;21:40;VIA CUSMANO GIACOMO intersezione VIA MARCONI GUGLIELMO;1;F;38,124747;13,347942
21/05/2021;23:00;VIA ERRANTE VINCENZO intersezione con VIA PEREZ FRANCESCO PAOLO;0;C;38,107948;13,365239
21/05/2021;23:30;VIA PACINI GIOVANNI intersezione con VIA POLARA;0;C;38,119564;13,348706
22/05/2021;00:30;CORSO DEI MILLE intersezione con VIA S. GIOVANNI DI DIO;2;F;38,10049;13,383638
22/05/2021;09:00;VIA CRISPI FRANCESCO intersezione con VIA STABILE MARIANO;1;F;38,125227;13,363395
22/05/2021;14:00;VIALE REGIONE SICILIANA S.E. carreggiata centrale alt bonag dirTP;0;C;38,089386;13,345354
22/05/2021;14:20;VIA CESAREO GIOVANNI ALFREDO di fronte al civico 56;0;C;38,135765;13,342613
22/05/2021;14:45;VIALE REGINA ELENA intersezione VIA OLEANDRI;2;F;38,198133;13,330162
22/05/2021;15:50;VIA COSTANTINO DOMENICO intersezione con VIA TERRASANTA;1;F;38,131261;13,344033
22/05/2021;19:20;LUNGOMARE COLOMBO CRISTOFORO altezza del civico 2822;3;F;38,188049;13,359864
22/05/2021;20:30;CORSO CALATAFIMI intersezione con VIA MARINUZZI GINO;2;F;38,104881;13,334791
22/05/2021;23:00;PIAZZA VALDESI s.n.c.;0;C;38,196824;13,331913
23/05/2021;11:00;VIALE REGIONE SICILIANA altezza APA DISTRIBUTOR;1;F;38,089781;13,372205
23/05/2021;11:20;VIALE REGIONE SICILIANA S.E. altezza del civico 274;2;F;38,100657;13,33141
23/05/2021;13:00;VIA ATLANTE altezza del civico 29;1;F;38,19752;13,312497
23/05/2021;14:30;VIA BACH JOHANN SEBASTIAN altezza sottoponte;2;F;38,137777;13,300991
23/05/2021;19:30;LUNGOMARE COLOMBO CRISTOFORO altezza del civico 3980;1;F;38,188684;13,35037
24/05/2021;05:30;VIALE REGIONE SICILIANA S.E. altezza LIDL;1;F;38,135294;13,330895
24/05/2021;09:30;PIAZZA LEONI altezza del civico 70;0;C;38,145578;13,345427
24/05/2021;10:15;VIA MESSINA MARINE intersezione con VIA LAUDICINA ANTONINO;1;F;38,097841;13,413171
24/05/2021;13:27;VIA CRISPI FRANCESCO altezza (spec.) int.porto;0;C;38,125364;13,363748
24/05/2021;14:00;VIA FRASCA POLARA PIETRO intersezione con VIA TEVERE;0;C;38,141142;13,336433
24/05/2021;15:00;CORSO ALBERTO AMEDEO in prossimit? di VIA  IEVOLELLA;0;C;38,113029;13,352187
24/05/2021;15:30;VIALE LAZIO intersezione con VIALE DELLE ALPI;0;C;38,141234;13,335221
24/05/2021;16:00;VIA ALTOFONTE altezza del civico 107;0;C;38,090964;13,332104
24/05/2021;16:00;VIA GARIBALDI s.n.c.;0;C;38,117476;13,369844
24/05/2021;17:20;VIALE MICHELANGELO intersezione VIA AL SANTUARIO DI CRUILLAS;1;F;38,139185;13,328665
24/05/2021;18:55;CORSO ALBERTO AMEDEO intersezione VIA PACINI GIOVANNI;1;F;38,119851;13,350777
25/05/2021;09:30;VIALE PIEMONTE altezza del civico 51;2;F;38,142337;13,340685
25/05/2021;14:20;VIALE REGIONE SICILIANA N.O. altezza del civico 3594;0;C;38,135602;13,330391
25/05/2021;15:02;VIALE LAZIO intersezione con VIALE DELLE ALPI;0;C;38,14122;13,335188
25/05/2021;15:45;VIA TURRISI COLONNA GIUSEPPINA intersezione VIA CAVALLARI SAVERIO;1;F;38,126369;13,349675
25/05/2021;22:30;VIALE REGIONE SICILIANA N.O. carr. laterale TP sottop Trab;0;C;38,155477;13,318065
26/05/2021;07:45;VIA ZARA intersezione con VIA DEI TORNIERI;0;C;38,116412;13,364175
26/05/2021;08:05;VIA ROMA intersezione con VIA AMARI EMERICO;1;F;38,125424;13,358436
26/05/2021;08:30;CORSO PISANI PIETRO altezza del civico 22;1;F;38,109256;13,349949
26/05/2021;09:20;VIA STABILE MARIANO intersezione con VIA ROMA;0;C;38,123719;13,359629
26/05/2021;10:00;VIALE GALILEO GALILEI in prossimit? di via de saliba;1;F;38,133216;13,333751
26/05/2021;12:15;VIALE VENERE intersezione con VIA MARINAI ALLIATA;0;C;38,189635;13,328476
26/05/2021;13:45;VIA ONORATO CARMELO altezza del civico 4;2;F;38,109097;13,34541
26/05/2021;15:00;VIALE REGIONE SICILIANA S.E. intersezione VIA ALOI;0;C;38,086065;13,352324
26/05/2021;17:30;VIALE MICHELANGELO altezza V. M. DE MAURO;0;C;38,130285;13,303264
26/05/2021;18:00;VIA PIANO DELL'UCCIARDONE altezza (inters.) PIAZZA DELLA PACE;0;C;38,130569;13,36036
26/05/2021;18:30;VIA LANCIA DI BROLO DOMENICO altezza del civico 193;1;F;38,128091;13,33348
26/05/2021;19:07;VIA LA MALFA UGO altezza del civico 158;1;F;38,165382;13,308819
27/05/2021;06:00;VIA CIMBALI GIUSEPPE angolo VIA RALLO ALBERTO;1;F;38,14026;13,363819
27/05/2021;08:15;VIALE MICHELANGELO altezza via bernini;0;C;38,137551;13,321683
27/05/2021;09:05;VIALE REGIONE SICILIANA intersezione VIA PRINCIPE DI PATERNO';1;F;38,135725;13,330958
27/05/2021;10:20;VIA EUGENIO L'EMIRO intersezione VIA GUERRAZZI F.SCO DOMENICO;1;F;38,115331;13,343279
27/05/2021;12:00;VIALE MARCHESE DI VILLABIANCA altezza (inters.) VIA ALESSI GIUSEPPE;0;C;38,13981;13,348993
27/05/2021;13:00;VIA DEGLI EMIRI intersezione con VIA GRASSI LIBERO;0;C;38,115085;13,332174
27/05/2021;14:03;VIA MULE' GIUSEPPE intersezione VIA MARINUZZI GINO;1;F;38,102815;13,336445
27/05/2021;15:00;VIA GIUSTI GIUSEPPE intersezione VIA DELLA LIBERTA';0;C;38,138291;13,346833
27/05/2021;16:00;VIA VENETO altezza del civico 25;1;F;38,141468;13,338857
27/05/2021;16:00;VIALE VENERE altezza del civico 25;0;C;38,189738;13,329013
27/05/2021;17:52;VIALE STRASBURGO altezza del civico 538;1;F;38,161142;13,322368
